Date,Purchasable,Regular Price,Best Price,Unit Price,Promotions,Remarks
2021-02-01,true,143.70,107.70,3.59,,
2021-02-02,true,143.70,107.70,3.59,,
2021-02-03,true,143.70,107.70,3.59,,
2021-02-04,true,143.70,107.70,3.59,,
2021-02-05,true,143.70,107.70,3.59,,
2021-02-06,true,143.70,107.70,3.59,,
2021-02-07,true,143.70,107.70,3.59,,
2021-02-08,true,143.70,107.70,3.59,,
2021-02-09,true,143.70,107.70,3.59,,
2021-02-10,true,143.70,107.70,3.59,,
2021-02-11,true,143.70,112.50,3.75,,
2021-02-12,true,143.70,112.50,3.75,,
2021-02-13,true,143.70,112.50,3.75,,
2021-02-14,true,143.70,112.50,3.75,,
2021-02-15,true,143.70,112.50,3.75,,
2021-02-16,true,143.70,112.50,3.75,,
2021-02-17,false,143.70,112.50,3.75,,
2021-02-18,true,143.70,112.50,3.75,,
2021-02-19,true,143.70,112.50,3.75,,
2021-02-20,true,143.70,112.50,3.75,,
2021-02-21,true,143.70,112.50,3.75,,
2021-02-22,true,143.70,112.50,3.75,"**皇冠衛生卷紙換購優惠！**
凡購買指定產品，即可以$100換購皇冠衛生卷紙！  
每次交易最多可換購產品9件  
換購貨品數量有限，換完即止。  
贈品優惠將以購物車為準。  
優惠期由2021年2月22日至2021年2月28日。",
2021-02-23,true,143.70,112.50,3.75,"**皇冠衛生卷紙換購優惠！**
凡購買指定產品，即可以$100換購皇冠衛生卷紙！  
每次交易最多可換購產品9件  
換購貨品數量有限，換完即止。  
贈品優惠將以購物車為準。  
優惠期由2021年2月22日至2021年2月28日。",
2021-02-24,true,143.70,112.50,3.75,"**皇冠衛生卷紙換購優惠！**
凡購買指定產品，即可以$100換購皇冠衛生卷紙！  
每次交易最多可換購產品9件  
換購貨品數量有限，換完即止。  
贈品優惠將以購物車為準。  
優惠期由2021年2月22日至2021年2月28日。",
2021-02-25,true,143.70,112.50,3.75,,
